web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,created-date,new-price,description-text
"1698801129-603","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2015-occasion-10447315","AUDI A3 Sportback 1.8 TFSI Ambition quattro S-tronic","CH-FZ, 1.HAND, AUTOMAT, NAVI, DAB, SPURASSISTENT, KEYLESS, S-LINE INNEN UND AUSSEN, TEIL-LEDER, BLUETOOTH, TEMPOMAT, 8 FACH","CHF 22'700.–","08.2015","Limousine","117'000 km","Essence","Boîte manuelle automatisée","180 PS (132 kW)","4 roues motrices","6.6 l/100 km","Oui","","Non","Non","","Churerstrasse 17 (Showroom Old & Youngtimer), 7013 Domat Ems","Listing ID: 10447315","2023-04-18","Non","Sehr gepflegter Audi A3 mit Top Ausstattung, Alcantra, frisch ab Service, S-Line Aussen und Innen, 18"" ROTOR DESIGN ALU, Navi, Spurassistent, Tempomat mit Abstandautomatik, Bluetooth, DAB, Keyless, DSG Automatikgetriebe, Sommer und Winterräder, aus 1. Hand, CH Fahrzeug, frisch ab MFK
Eintausch/Finanzierung möglich, zuzügl. Ablieferungspauschale 300.00
Grüezi und Willkommen
*** fair & freundlich im Autogewerbe seit vielen Jahren mit CH Betreuung***

Geschätzte Dame, geschätzter Herr
Besten Dank für Ihr Interesse an einem unserer Fahrzeuge.
___________________________________
- Auswahl an gepflegten Occasionen & Oldtimer

- Garantie 12 - 24 Monate teilweise optional erhältlich

- Ablieferungspaket CHF 300.-- (Vignette, Tankfüllung, Umschreibung, Flüssigkeiten Check und Füllung) 


- Ich kümmere mich bei Bedarf um die Einlösung / Umschreibung bei der passenden Versicherung
- Attraktive Eintauschofferten
- Ankauf von gepflegten Occasionen
- Finanzierung ohne Anzahlung (CEMBRA)
- Kompetente & unabhängige Beratung

Unsere gedeckte Ausstellung in Domat Ems ist 365 Tage im Jahr frei zu besichtigen.




___________________________________
Für weitere Informationen sowie Probefahrten stehe ich Ihnen gerne zu Verfügung.


Termin & Probefahrt gegen Tel.
Deutsch 079 413 04 69 

Italienisch : 079 522 59 78 

Falls nicht expliziet anders vermerkt, jeweils ohne Garantie. Wandelung und Minderung soweit gesetz. möglich, ausgeschlossen.
Schreibfehler und Abweichungen sind jederzeit vorbehalten. Die Angaben in der Internetplattform sind rechtlich nicht bindend."
"1698801142-604","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10810687","AUDI A3 Sportback 1.5 TFSI S-tronic Sport","Frisch ab Service und ab MFK","CHF 22'800.–","10.2018","Limousine","83'000 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","5 l/100 km","Oui","05.05.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Kreuzfeldstrasse 2, 5644 Auw","Listing ID: 10810687","2023-08-30","CHF 48'300",""
"1698801155-605","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2017-occasion-10812698","AUDI A3 Sportback 2.0 TFSI Sport quattro S-tronic","AB MFK , Service , 36 Monate Garantie","CHF 22'800.–","03.2017","Limousine","90'750 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","5.8 l/100 km","Oui","06.02.2023","Non","Oui","À partir de la livraison du véhicule, 36 mois ou 45'000 km","Hauptstrasse 3, 4450 Sissach","Listing ID: 10812698","2023-08-30","Oui","AB MFK , Service , 36 Monate Garantie"
"1698801168-606","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10904805","AUDI A3 Sportback 35 TFSI S-Line S-tronic *CH-Fahrzeug*","","CHF 22'800.–","01.2019","Limousine","74'500 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","7.3 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Bruggmatte 1, 6262 Langnau bei Reiden","Listing ID: 10904805","2023-10-01","Non","Bei Bewilligung eines Finanzierungsantrages und das Fahrzeug doch nicht nehmen, verrechnen wir 250.- CHF Arbeitsgebühr"
"1698801183-607","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2014-occasion-9808940","AUDI A3 Cabriolet 1.8 TFSI Ambiente S-tronic","CH-FZ. I 1.HAND I NEU AB MFK I AB SERVICE I 12 MONATE GARANTIE I TOP AUSSTATTUNG I ABSTANDREGEL-TEMPOMAT I WINTERRÄDER I","CHF 22'850.–","08.2014","Cabriolet","39'000 km","Essence","Boîte manuelle automatisée","180 PS (132 kW)","Traction avant","5.8 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Dorfstrasse 146, 4612 Wangen bei Olten","Listing ID: 9808940","2022-11-14","CHF 66'077","CH-FZ. I 1.HAND I NEU AB MFK I AB SERVICE I 12 MONATE GARANTIE I TOP AUSSTATTUNG I ABSTANDREGEL-TEMPOMAT I WINTERRÄDER I 

Sonderausstattung:
Adaptives Fahrlicht inkl. Bi-Xenon-Scheinwerfer und Scheinwerferreinigungsanlage (CHF 1830)
Akustikverdeck (CHF 350)
Komfortschlüssel, advanced key (CHF 550)
Einlagen Aluminium Mistral (CHF 69)
Aussenspiegel rechts und links beheizbar und elektrisch anklappbar - inkl. automatisch abblendend (CHF 360)
Interieurelemente mono.pur (CHF 410)
Räder: Reifendruck-Kontrollanzeige (CHF 120)
Sitze: Elektrisch einstellbare Lendenwirbelstütze für Vordersitze (CHF 339)
Windschott (CHF 450)
Audi active lane assist und Audi side assist (CHF 1530)
Gleitende Leuchtweitenregulierung (CHF 210)
AIRSCARF Kopfraumheizung (CHF 630)
Audi Sound System (CHF 360)
Media: Audi Phone Box (CHF 860)
Assist: Rückfahrkamera (CHF 570)
Paket Milano-Lederausstattung/ (CHF 2480)
Assistenzpaket (CHF 1360)
Kindersitzvorrichtung ISOFIX mit Deaktivierungsschalter für Beifahrer- Airbag (CHF 140)
MMI Navigationssystem Plus (CHF 3780)
Paket Innenspiegel abblendbar/ (CHF 339)
Paket: Ablagen- und Gepäckraumpaket (CHF 250)
Media: Digitaler Radioempfang (DAB) (CHF 420)
Assist: Anfahrassistent (CHF 120)

Herzlich Willkommen bei AUTO-WBO.CH - Autohaus Wangen bei Olten AG

Vielen Dank, dass Sie uns ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

- LEASING – FINANZIERUNG – EINTAUSCH – PROBEFAHRT – ANKAUF -

Besichtigung:

Wir bitten Sie höflich für eine Besichtigung vorab einen Termin zu vereinbaren, damit wir Ihren ‘’Neuen’’ für Sie bereitstellen können und genügend Zeit für Sie nehmen.

Garantie:

Für Fahrzeuge die jünger sind als 12 Jahre, weniger als 180'000 km gelaufen sind, erhalten Sie 12 Monate / 20'000 Km. Quality 1 Q-Base Garantie Gratis !

Verkaufspreise:
Unsere Verkaufspreise sind inklusive 7.7% Mehrwertsteuer.

Eintausch / Ankauf:

Ihr Fahrzeug tauschen wir gerne ein. Auch mehrere oder teurere Autos mit Wertausgleich sind bei uns willkommen. Haben Sie ein jüngeres, unfallfreies und servicegepflegtes Fahrzeug? Dann sind wir interessiert. Rufen Sie uns an für unsere Offerte.

Fahrzeugeintausch:

Gerne unterbreiten wir Ihnen ein Eintauschangebot - Dafür brauchen wir folgendes:

- Fahrzeugmodell und sofern möglich Auflistung der Optionen
- Aktueller Kilometerstand
- Datum des letzten Services
- Kopie des Fahrzeugausweises
- Fotos von Innen sowie Aussen
- Ihre Preisvorstellung

Kontakt:
Bei weiteren Fragen stehen wir Ihnen gerne von Montag bis Samstag während unseren Öffnungszeiten zur Verfügung.

Rufen Sie uns an +41 62 559 58 80
Trotz der grossen Sorgfalt sind Inseratfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten. Keine Gewähr für Ausstattungsdetails.

Vielen Dank und bis bald Ihr AUTO-WBO.CH - Autohaus Wangen bei Olten AG"
"1698801196-608","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2015-occasion-10810690","AUDI A3 Sedan 1.4 TFSI S-Line Ambition S-tronic","#Servicegepflegt#Frisch ab MFK#12 Mt.Garantie#S-Line#Tempomat#Klima#Sitzheizung#Xenon#Navigation#Bluetooth#Parksensoren","CHF 22'870.–","12.2015","Limousine","89'900 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","4.9 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Zürcherstrasse 373, 8500 Frauenfeld","Listing ID: 10810690","2023-08-30","Non","#Servicegepflegt#Frisch ab MFK#12 Mt.Garantie
#S-Line#Tempomat#Klima#Sitzheizung#Xenon
#Navigation#Bluetooth#Parksensoren"
"1698801209-609","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2017-occasion-9869784","AUDI A3 Sportback 1.5 TFSI Sport S-Line","Top Angebot 1'Hand alle-Service CH.Fahrzeug inkl.12-Monate Garantie Europaweit.","CHF 22'900.–","11.2017","Limousine","46'600 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","5.1 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Grubenstrasse 12, 8620 Wetzikon (ZH)","Listing ID: 9869784","2022-11-14","Non","Top Zustand 1'Hand alle-Service CH.Fahrzeug inkl.12-Monate Garantie Europaweit. 
Besten Dank für Ihr Interesse an unseren Fahrzeugen."
"1698801222-610","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10470947","AUDI A3 Sportback 35 TFSI Sport","5 Türen, 1.5T, Handschaltung","CHF 22'900.–","01.2020","Limousine","35'700 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","5.5 l/100 km","Oui","04.04.2023","Non","Oui","À partir de la livraison du véhicule, 3 mois ou 5'000 km","Dorfstrasse, 6133 Hergiswil bei Willisau / LU","Listing ID: 10470947","2023-04-26","CHF 45'810","- Schöner Audi 1.5T Sportback mit Schaltgetriebe.
- Neu ab MFK
- Servicegepflegt"
"1698801235-611","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2015-occasion-10808968","AUDI A3 Sedan 1.8 TFSI Ambition quattro S-tronic","Top-Version. Luxuriöse Ausführung. Schöne Farbkombinationen.","CHF 22'900.–","10.2015","Limousine","67'200 km","Essence","Boîte manuelle automatisée","180 PS (132 kW)","4 roues motrices","6.5 l/100 km","Non","02.02.2021","Non","Non","","Sandrainstrasse 3, 3007 Bern","Listing ID: 10808968","2023-08-29","Non","Einmalig."
"1698801248-612","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10805444","AUDI A3 Sportback 1.5 TFSI S-tronic Sport","","CHF 22'900.–","06.2019","Limousine","86'500 km","Essence","Automatique","150 PS (110 kW)","Traction avant","5 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Route de Delémont 162, 2802 Develier","Listing ID: 10805444","2023-08-28","CHF 45'800","[EI] noir - gris rocher
[0E] noir mythe métal
[WK5] S line black"
"1698801261-613","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10816029","AUDI A3 Sportback 1.4 TFSI Ambiente S-tronic","","CHF 22'900.–","05.2016","Limousine","60'000 km","Essence","Automatique","150 PS (110 kW)","Traction avant","4.9 l/100 km","Oui","04.03.2022","Non","Non","","Rue du Câro 1, 1630 Bulle","Listing ID: 10816029","2023-08-31","Non","Véhicule d'occasion en très bonne état, avec 2 jeux de jantes alu avec pneus.
Encore sur garantie Audi jusqu'à 30.08.2024."
"1698801276-614","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10529782","AUDI A3 Sportback 2.0 TDI Sport S-tronic quattro","*CH-Fahrzeug,Leasing ohne Anzahlung CHF 420.-/Monat,15'000km/Jahr,48 Monate,1 Jahr oder 20000km Garantie inkl.*","CHF 22'900.–","07.2018","Limousine","134'292 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","4.9 l/100 km","Oui","22.08.2022","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Winznauerstrasse 120, 4632 Trimbach","Listing ID: 10529782","2023-05-16","Non","*****Herzlich Willkommen*****

Besten Dank für Ihr Interesse an einem unserer Fahrzeuge. Gerne stehen wir Ihnen für eine unverbindliche Beratung oder eine Probefahrt zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

**Trotz der grossen Sorgfalt sind Inseratsfehler nicht ausgeschlossen. Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.**

***AUDI A3 Sportback 2.0 TDI Sport S-tronic quattro *S-Line ***
*MFK gültig bis 08.2025*
*1 Jahr oder 20000km Garantie auf Motor und Getriebe inkl. *
*Servicegepflegt*
*Befreit von der Abgaswartung*
*keine Ablieferungspauschale*
*Garantie 12 Monate teilweise optional erhältlich*



*****Finanzierung / Leasing Möglich-Attraktive Kauf und Eintauschofferten*****

***Unsere Fahrzeuge stehen 365 Tage im Jahr frei zur besichtigen***
- Grosse Auswahl an gepflegten Occasionen
Bei Interessen an einer Probefahrt, bitte Termin vereinbaren."
"1698801289-615","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10914080","AUDI A3 Sedan 1.5 TFSI Design S-tronic","**Frisch AB MFK Frisch Service ** gr Navigation DigitalTacho parksensore Service gepflegt Schön Gepflegt usw…","CHF 22'900.–","06.2019","Limousine","43'876 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","4.9 l/100 km","Oui","04.10.2023","Non","Non","","Bernstrasse 211, 3052 Zollikofen","Listing ID: 10914080","2023-10-04","Non",""
"1698801304-616","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10841158","AUDI A3 Sportback 35 TFSI Sport S-tronic S-LINE - Distanzregler - Spurassistent - Kamera - Alcantara","Distanzregler - Spurassistent -Kamera - Alcantara - Sitzheizung.....","CHF 22'900.–","01.2020","Limousine","127'700 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","6.6 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Gurzelenstrasse 2, 4512 Bellach","Listing ID: 10841158","2023-09-08","Non","Herzlich willkommen bei Socars Autocenter AG

Besten Dank für Ihr Interesse an einem unseren Fahrzeugen!

Unser Betrieb hat seit über 20 Jahren Erfahrung in der Autobranche, Occasionsfahrzeuge werden
in unsere eigene Werkstatt fachmännisch aufbereitet.

Falls sie ein Leasing / Finanzierung oder Eintauschofferte wünschen kontaktieren sie uns, wir unterbreiten ihnen gerne eine Offerte.

Bei einem Fahrzeugkauf von uns, profitieren Sie von folgenden Dienstleistungen ohne Aufpreis 
zum Nettopreis.

- CH Fahrzeug
- ab MFK / Motorfahrzeugkontrolle
- Unfallfreie Fahrzeuge
- ab Service / Servicegepflegte Fahrzeuge
- keine Ablieferungspauschale
- gereinigt / gewaschen 


- S - Line aussen + innen
- Automatikgetriebe 
- Distanzregler 
- Spurassistent
- LED Scheinwerfer
- Navi 
- Sitzheizung 
- Alcantara Lederausstattung 
- Klimaautomatik
- Keyless Öffnen / Schliessen / Starten
- S - Sportlenkrad unten abgeflacht
- Spiegel elektrisch einklappbar 
- Rückfahrkamera...und weitere mehr

- Fahrzeug 4 fach bereift
- Bremsen vorne + hinten in gutem Zustand"
"1698801319-617","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2016-occasion-10904052","AUDI A3 Cabriolet 2.0 TFSI Sport quattro S-tronic","CH Fahrzeug.Quattro,DSG,S Line,Leder/Alcantara,Virtual Cockpit,Rückfahrkamera,ACC….","CHF 22'900.–","09.2016","Cabriolet","78'300 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","6.2 l/100 km","Non","29.09.2023","Non","Oui","À partir de la livraison du véhicule, 25 mois ou 40'000 km","Affolternstrasse 313, 8105 Regensdorf","Listing ID: 10904052","2023-09-30","Non","S Line.CH Fahrzeug mit 10 Jahre oder 100000 km gratis Service.Top Motorisierung-2.0 TSI.DSG Automat.Allradantrieb Quattro 4x4.Top Zustand.Voll Ausstattung: S Line Design,Virtual Cockpit,Navigation System, Bluetooth, Sitzheizung, Distanzregelung ACC, Spurwechsel Assistent, Spurhalt Assistent,PDC……..
Frisch ab Service und MFK."
"1698801332-618","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10906375","AUDI A3 Sportback 2.0 TFSI","","CHF 22'900.–","06.2018","Limousine","95'000 km","Essence","Boîte manuelle","190 PS (140 kW)","Traction avant","5.6 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Route de Porrentruy 53, 2915 Bure","Listing ID: 10906375","2023-10-02","Non","Voiture de première main, superbe état, toujours entretenue chez nous, expertise et service du jour"
"1698801345-619","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-9957930","AUDI A3 Sportback 35 TFSI Sport S-tronic","Gepflegtes CH-Gahrzeug, Frisch ab MFK, 12 Monate Garantie, 8-Fach Bereift, neue Winterreifen","CHF 22'900.–","10.2018","Limousine","75'000 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","7.3 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Grüngenstrasse 17, 4416 Bubendorf","Listing ID: 9957930","2022-11-14","Non",""
"1698801358-620","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10933461","AUDI A3 Sportback 35 TFSI S-tronic","","CHF 22'900.–","11.2018","Limousine","37'000 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","5.1 l/100 km","Oui","11.10.2023","Non","Non","","1201 Genève","Listing ID: 10933461","2023-10-11","Non","Véhicule en parfait état et soigné. Non fumeur. Expertisé du jour. Véhicule vendu avec deux jeux de roues d'hiver."
"1698801373-621","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-occasion-10739672","AUDI A3 Sportback 2.0TDI Ambition quattro S-tronic","CH-Fahrzeug, ACC Abstandregeltempomat, Bang & Olufsen, Bi-Xenon, Parklenkassistent, Leder, 8 - Fach bereift, BT-Telefon","CHF 22'900.–","01.2014","Limousine","66'000 km","Diesel","Automatique","184 PS (135 kW)","4 roues motrices","4.9 l/100 km","Oui","03.05.2019","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Alfred Schindlerstrasse 25, 6030 Ebikon- Luzern","Listing ID: 10739672","2023-08-02","CHF 55'700","• Fahrzeug ist in einem sehr gepflegten Zustand. 

• Fahrzeug ist Frisch ab Service

• Absolute Topausstattung..!!!

• Service gepflegt alle Service bei AMAG

• Teilzahlung / Leasing / Eintausch möglich

• Monatliche Rate: CHF 345.-

• Ablieferungspauschale für CHF 500.- inkl. frisch ab MFK

• 12 Monate Occ. Garantie ab CHF 449.-

• alle Angaben ohne Gewähr

• ****Wir freuen uns auf Ihren Anruf****"
"1698801388-622","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2016-occasion-10926885","AUDI A3 Sportback 2.0 TDI Sport quattro","Gpeflegt CH-Fz,1-Hand,Unfallfrei,Frisch Ab Service,Ab MFK,Garantie.","CHF 22'900.–","11.2016","Limousine","42'000 km","Diesel","Boîte manuelle","150 PS (110 kW)","4 roues motrices","4.8 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Maiacherstrasse 21, 8604 Hegnau","Listing ID: 10926885","2023-10-09","Non","Vielen Dank für Ihr Interesse an unserem Fahrzeug. Wir freuen uns über Ihren Besuch. Gerne beantworten wir Fragen telefonisch oder bei der Besichtigung. Für eine Besichtigung und oder eine Probefahrt sind wir froh, wenn Sie sich telefonisch voranmelden.Unsere Fahrzeuge werden ab Motorfahrzeugkontrolle und Service verkauft. Unsere Ablieferungskosten in Höhe von CHF 390.- beinhalten Folgende Leistungen:
- Aufbereitung
- Autobahn Vignette
- VollTank
- Einlösung
- Garantie 12 Monate oder 20`000km.
- Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen. Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für
Ausstattungsdetails."
